user_id,screen_name,created_at,status_id,favorite_count,retweet_count,text,reply_count,ratio,timestamp_scrape,considered,posted,status_id_post,text_post,timestamp_post
x84353161,MichaelVick,2018-11-10T22:42:47Z,x1061388728927744002,58,5,Thank you for your support. #JoinTheAlliance @AafLegends https://t.co/FtQd0lo0Jc,3,0.047619047619047616,2018-11-18T15:33:00Z,0,0,,,
x84353161,MichaelVick,2018-11-11T14:16:00Z,x1061623582856564737,168,38,Thank you to all who have served and continue to serve in the Armed Forces. Join us for a special @NFLonFOX NFL Kickoff Show today at 11A EST/8A PST as we broadcast live from @FortBenning. #VeteransDay #SaluteToService,2,0.009708737864077669,2018-11-18T15:33:00Z,0,0,,,
x84353161,MichaelVick,2018-11-11T14:21:34Z,x1061624983682760705,773,208,It was my honor. Thank you and your family for your service. #VeteransDay #SalutetoService https://t.co/7TLocDtrck,13,0.013251783893985729,2018-11-18T15:33:00Z,0,0,,,
x83888782,FO_ASchatz,2018-11-08T18:28:19Z,x1060599913673867264,14,4,"I appreciate the gesture here from the Panthers, and I'm sure the people of Pittsburgh do too, but this has come up a lot this week... It's generally improper to send flowers to a Jewish funeral. Just something worth knowing. https://t.co/CBx3LJvWvB https://t.co/YpH9fBCu67",5,0.2777777777777778,2018-11-18T15:33:00Z,0,0,,,
x83888782,FO_ASchatz,2018-11-09T00:39:49Z,x1060693405179744256,4,3,"New Off The Charts Podcast! @MikeTanier joins me and @MattMano to talk about the Eagles, Dez Bryant, the bland Dolphins, and the MVP debate (which exists!) between Todd Gurley and... James White? Yes, James White. https://t.co/yHd9PBHAsr",2,0.2857142857142857,2018-11-18T15:33:00Z,0,0,,,
x83888782,FO_ASchatz,2018-11-09T02:12:53Z,x1060716828069150722,7,4,The Panthers defense tonight is like @NFL_DougFarrar's recent series on static defensive schemes in the NFL come to vivid life.,0,0,2018-11-18T15:33:00Z,0,0,,,
x83888782,FO_ASchatz,2018-11-09T19:21:55Z,x1060975793378078720,12,3,"The Philadelphia Eagles have 5 NFC East games remaining. Their other three games are at Rams, at Saints, and home vs. Texans. That's a pretty tough other three games.",1,0.06666666666666667,2018-11-18T15:33:00Z,0,0,,,
x83888782,FO_ASchatz,2018-11-09T19:26:15Z,x1060976882659872769,11,0,"While I'm on the subject of remaining schedules, the remaining Houston schedule: three division home games, plus Cleveland. Road trips to Eagles, Washington, Jets. See you in the playoffs, Houston.",1,0.09090909090909091,2018-11-18T15:33:00Z,0,0,,,
x83888782,FO_ASchatz,2018-11-09T20:17:33Z,x1060989793818021898,24,1,"This is Josh McCown, right? https://t.co/AVmOD6R45B",10,0.4,2018-11-18T15:33:00Z,0,0,,,
x83888782,FO_ASchatz,2018-11-09T21:30:57Z,x1061008262840115200,18,0,"ARE YOU F-ING KIDDING ME, I screamed out in my empty office to nobody in particular. https://t.co/m19soNStOo",0,0,2018-11-18T15:33:00Z,0,0,,,
x83888782,FO_ASchatz,2018-11-09T21:53:27Z,x1061013926098411530,22,1,Tragically hip injury. https://t.co/7yPHmtizwL,6,0.2608695652173913,2018-11-18T15:33:00Z,0,0,,,
x83888782,FO_ASchatz,2018-11-11T18:29:48Z,x1061687453155819520,12,2,"Patriots defense looks discombobulated so far. Big runs allowed, and two DPIs for Stephon Gilmore early.",4,0.2857142857142857,2018-11-18T15:33:00Z,0,0,,,
x83888782,FO_ASchatz,2018-11-11T18:49:15Z,x1061692345475842049,4,1,"It's interesting that the Titans have so much Adoree' Jackson on Josh Gordon today, especially because it's on the offensive left side... looking back at past PBP it looks like Jackson usually plays on the other side.",1,0.2,2018-11-18T15:33:00Z,0,0,,,
x83888782,FO_ASchatz,2018-11-11T18:51:43Z,x1061692966228627457,6,0,Brady just ran a sneak on third-and-2 (not 1) and got nothing. Titans stonewalled center David Andrews. So the Pats went for it on fourth-and-2 and got it on James White leaking out of the backfield.,1,0.16666666666666666,2018-11-18T15:33:00Z,0,0,,,
x83888782,FO_ASchatz,2018-11-11T18:53:30Z,x1061693418018144256,2,0,James Develin touchdown! https://t.co/dZ365f6jns,1,0.5,2018-11-18T15:33:00Z,0,0,,,
x83888782,FO_ASchatz,2018-11-11T18:57:35Z,x1061694442195873792,10,2,Bills 17 is surprising. Jets 0 is not that surprising. Bills No. 2 defense in DVOA coming into today.,3,0.25,2018-11-18T15:33:00Z,0,0,,,
x83888782,FO_ASchatz,2018-11-11T19:04:44Z,x1061696242944761860,24,4,I have a feeling the Bills won't have the worst offensive DVOA ever after today. And I have a stronger feeling the Jets won't be the No. 7 defense of the year either.,0,0,2018-11-18T15:33:00Z,0,0,,,
x83888782,FO_ASchatz,2018-11-11T19:07:24Z,x1061696915388149760,22,4,"Every Sunday there are results that completely support your prior opinions (Hi, Bears) and results that make no sense with your prior opinions (Hi, Bills). That's the fun of the NFL.",1,0.038461538461538464,2018-11-18T15:33:00Z,0,0,,,
x83888782,FO_ASchatz,2018-11-11T19:22:37Z,x1061700745190354944,16,1,"I don't think my ""Bengals cover against the Saints"" prediction is going to hold.",2,0.11764705882352941,2018-11-18T15:33:00Z,0,0,,,
x83888782,FO_ASchatz,2018-11-11T19:42:50Z,x1061705830314196992,24,3,"Where is Chris Hogan? Every team has been picking on Malcolm Butler this year, but why aren't the Patriots?",8,0.2962962962962963,2018-11-18T15:33:00Z,0,0,,,
x83888782,FO_ASchatz,2018-11-11T20:01:51Z,x1061710616845533184,10,0,"OK, I need to know more about Sharif Finch's family. 22 kids? How big was the house? How did meals work?",2,0.2,2018-11-18T15:33:00Z,0,0,,,
x83888782,FO_ASchatz,2018-11-11T20:04:42Z,x1061711336013524992,5,0,"Titans are getting a ton of pressure on Brady today, and a lot of it is coming from second-level players -- ILBs, nickelback, etc.",1,0.2,2018-11-18T15:33:00Z,0,0,,,
x83888782,FO_ASchatz,2018-11-11T20:11:27Z,x1061713034589192192,9,0,"Earlier this year, people were talking about, would the Titans want to move on from Marcus Mariota after this year. Uh... doesn't look like that kind of Mariota today.",1,0.1111111111111111,2018-11-18T15:33:00Z,0,0,,,
x83888782,FO_ASchatz,2018-11-11T20:13:31Z,x1061713553391017985,2,0,Really strong blocking by Jonnu Smith on that Mariota read option keeper.,2,1,2018-11-18T15:33:00Z,0,0,,,
x83888782,FO_ASchatz,2018-11-11T20:24:17Z,x1061716263062384640,9,2,Patriots just have no answer for Titans bringing pass pressure today.,3,0.2727272727272727,2018-11-18T15:33:00Z,0,0,,,
x83888782,FO_ASchatz,2018-11-11T21:52:09Z,x1061738373524660226,16,3,Tony Romo says that having so many new starters hurts the Rams defense. But they were this bad against the run last year too. That hasn't changed at all. I don't know what the starter changes have to do with it.,4,0.21052631578947367,2018-11-18T15:33:00Z,0,0,,,
x83888782,FO_ASchatz,2018-11-11T23:08:54Z,x1061757688852500482,13,1,"The Oakland Raiders offense is surprisingly mediocre, and I mean that as a compliment compared to conventional wisdom.",1,0.07142857142857142,2018-11-18T15:33:00Z,0,0,,,
x83888782,FO_ASchatz,2018-11-11T23:11:14Z,x1061758276650582016,4,2,"MVS, ESB... If we start calling Davante Adams ""DLA"" maybe we can refer to the entire Green Bay receiving corps with initials.",2,0.3333333333333333,2018-11-18T15:33:00Z,0,0,,,
x83888782,FO_ASchatz,2018-11-11T23:16:04Z,x1061759494970114049,3,1,Penny just had a 24-yard run for Seattle and 50 Ebukam for the Rams could have tackled him at the LOS. Wasn't blocked. Just fell for a little feint inside by Penny and then Penny ran right past him.,0,0,2018-11-18T15:33:00Z,0,0,,,
x83888782,FO_ASchatz,2018-11-11T23:49:14Z,x1061767839135252480,12,0,"Romo says ""you can throw it one-on-one at the top of the screen"" and I don't think Wilson even looked in that direction. (?!?!)",1,0.08333333333333333,2018-11-18T15:33:00Z,0,0,,,
x83888782,FO_ASchatz,2018-11-11T23:52:31Z,x1061768664817590275,21,3,Somebody please explain to Derek Carr where the back door is.,9,0.375,2018-11-18T15:33:00Z,0,0,,,
x83888782,FO_ASchatz,2018-11-12T00:26:52Z,x1061777313082327040,40,5,"For crying out loud, officials, when it's so obviously an incomplete pass, blow the freaking whistle.",2,0.044444444444444446,2018-11-18T15:33:00Z,0,0,,,
x83888782,FO_ASchatz,2018-11-12T00:29:40Z,x1061778014026063873,21,3,I think Seattle had the same eligible receiver in the area that Tom Brady had last week against Green Bay.,1,0.041666666666666664,2018-11-18T15:33:00Z,0,0,,,
x83888782,FO_ASchatz,2018-11-12T02:22:43Z,x1061806467249029121,24,1,Are the Eagles really challenging here to pick up just one yard?,8,0.32,2018-11-18T15:33:00Z,0,0,,,
x83888782,FO_ASchatz,2018-11-12T02:37:39Z,x1061810223961251840,82,21,"The problem with Brees as MVP frontrunner is that this analysis doesn't account for schedule strength, and KC has played a much tougher schedule of opposing defenses than NO has. https://t.co/CMiQykcQ5B",22,0.21359223300970873,2018-11-18T15:33:00Z,0,0,,,
x83888782,FO_ASchatz,2018-11-12T02:48:17Z,x1061812900183072768,11,2,The Eagles apparently forgot that thing about teams being better after a bye week.,1,0.07692307692307693,2018-11-18T15:33:00Z,0,0,,,
x83888782,FO_ASchatz,2018-11-12T03:26:11Z,x1061822438676316161,22,3,"When I've been talking all week about how strong Washington's chances of winning the NFC East were, I wasn't even expecting the Eagles to lose at home tonight.",4,0.16,2018-11-18T15:33:00Z,0,0,,,
x83888782,FO_ASchatz,2018-11-12T03:30:27Z,x1061823512451661825,12,3,"I feel like asking, is Golden Tate in this game?",6,0.4,2018-11-18T15:33:00Z,0,0,,,
x83888782,FO_ASchatz,2018-11-12T03:39:35Z,x1061825807847485443,27,2,The play NBC showed to represent eight in the box sure looked like seven in the box to me.,2,0.06896551724137931,2018-11-18T15:33:00Z,0,0,,,
x83888782,FO_ASchatz,2018-11-12T04:35:43Z,x1061839934309441536,60,20,The Eagles had more yards per play than the Cowboys and no accepted penalties tonight. What a terrible loss for them.,10,0.125,2018-11-18T15:33:00Z,0,0,,,
x83888782,FO_ASchatz,2018-11-12T05:55:22Z,x1061859980003958785,28,3,Pittsburgh's win over Carolina had the highest single-game total DVOA of the year.,1,0.03225806451612903,2018-11-18T15:33:00Z,0,0,,,
x83888782,FO_ASchatz,2018-11-12T14:55:12Z,x1061995834072596480,127,20,Is NO putting up 51 on Cincinnati really that much more impressive than KC putting up 45 on Cincinnati a couple weeks ago? Or do we all just have very short memories?,75,0.5102040816326531,2018-11-18T15:33:00Z,0,0,,,
x83888782,FO_ASchatz,2018-11-12T17:17:21Z,x1062031607031316481,23,5,"Thanks a lot, Matt Barkley, for ruining my fun. Bills are no longer the worst offense ever tracked by DVOA (through 10 games, since 1986). Bills and Cardinals still in the bottom 10 though. https://t.co/BL9f0QXqwo",2,0.07142857142857142,2018-11-18T15:33:00Z,0,0,,,
x83888782,FO_ASchatz,2018-11-13T00:02:09Z,x1062133478421135366,39,19,Seattle Seahawks are 1-5 in games decided by 8 points or less (1-4 in games decided by 7 points or less).,7,0.1206896551724138,2018-11-18T15:33:00Z,0,0,,,
x83888782,FO_ASchatz,2018-11-13T00:10:56Z,x1062135689683365888,9,0,"Another kooky Seattle stat. The Seahawks were 23rd in offensive DVOA Weeks 1-4. They've improved to 12th in Weeks 5-10. And when you put that all together, they rank... 12th, the same as they do in only the last five games.",2,0.2222222222222222,2018-11-18T15:33:00Z,0,0,,,
x83888782,FO_ASchatz,2018-11-13T05:03:56Z,x1062209423106600960,13,2,Took the night off but thanks to the Giants for making my ESPN Upset Watch column now 6-4 picking upset winners.,0,0,2018-11-18T15:33:00Z,0,0,,,
x83888782,FO_ASchatz,2018-11-13T20:29:29Z,x1062442348037267456,65,22,"The Tom Brady decline is confusing because we all thought it would be ""fall off the cliff"" when it came. But it's been very gradual. Brady is currently 12th in pass DVOA and 11th in ESPN QBR. He's still good, but he's not the Brady we're used to. https://t.co/IiZPSUkDO0",14,0.16091954022988506,2018-11-18T15:33:00Z,0,0,,,
x83888782,FO_ASchatz,2018-11-13T20:38:08Z,x1062444523828195328,5,0,"True! Although even Brady 2001 was better than Manning 2015, and by 2004 Brady was way better than Manning 2015. https://t.co/vIzeQwPt5n",1,0.2,2018-11-18T15:33:00Z,0,0,,,
x83888782,FO_ASchatz,2018-11-13T20:40:39Z,x1062445157180735488,10,0,"Statistically, same thing has happened to Aaron Rodgers that is happening to Brady, only more so. No really good games, no really bad games. Rodgers passing DVOA was 37.8% in Week 1. Every game since then falls between -10% and +15%. (Obviously, the reasons are different.) https://t.co/7eNCIIU9EO",3,0.3,2018-11-18T15:33:00Z,0,0,,,
x83888782,FO_ASchatz,2018-11-13T20:48:13Z,x1062447061369585664,7,0,I would like to apologize to everyone who bought KUBIAK projections for my total inability to get inside Le'Veon Bell's head. I bought him in one of my auctions too. Luckily was able to flip Godwin/Golladay for John Conner in that league when we thought Bell was coming back.,2,0.2857142857142857,2018-11-18T15:33:00Z,0,0,,,
x83888782,FO_ASchatz,2018-11-13T21:05:23Z,x1062451382509334529,80,15,"Next time someone gets upset that a college player won't play in a bowl game for free, remember that Le'Veon Bell gave up $14.5 million dollars to stay injury-free before his big payday. It's a lot easier to give up zero dollars to stay injury-free.",5,0.05263157894736842,2018-11-18T15:33:00Z,0,0,,,
x83888782,FO_ASchatz,2018-11-13T21:12:53Z,x1062453267391746049,2,2,Weighted DVOA Top 12 update: KC LAR PIT LAC CHI NO BAL SEA DEN GB NE CAR. You can now get all the DVOA ratings on FO. Commentary to come later this afternoon. https://t.co/0L9Gdkxtsg,2,0.5,2018-11-18T15:33:00Z,0,0,,,
x83888782,FO_ASchatz,2018-11-13T21:16:56Z,x1062454289963073537,8,0,Deleted my tweet about the Rams-Chiefs game getting postponed because I forgot they both have the same bye week the following week. So I guess they *could* postpone it.,4,0.5,2018-11-18T15:33:00Z,0,0,,,
x83888782,FO_ASchatz,2018-11-14T21:15:14Z,x1062816250714308608,3,0,Football Outsiders odds vs. consensus Vegas odds. Where can you find value? https://t.co/ZgF1GhaLa4,0,0,2018-11-18T15:33:00Z,0,0,,,
x83888782,FO_ASchatz,2018-11-15T15:47:52Z,x1063096251418316801,5,2,"New Off The Charts podcast as @MattMano and I discuss ""running backs don't matter"" Twitter as well as previewing SEA/GB, MIN/CHI, and KC/LAR. https://t.co/yVvsWIXqty",0,0,2018-11-18T15:33:00Z,0,0,,,
x83888782,FO_ASchatz,2018-11-17T17:52:33Z,x1063852405996089344,1,0,"Vegas Insider’s consensus line on CIN-BAL seems to be on drugs, switching from BAL -4 to CIN -5.5 and then back. https://t.co/So3bndGL7g…",1,1,2018-11-18T15:33:00Z,0,0,,,
x80094297,DeionSanders,2018-11-10T21:11:43Z,x1061365813419167744,2063,473,The @Saints are the best team in the NFC &amp; the @Patriots are the best team in the AFC.  @nflnetwork #GamedayPrime #Truth,140,0.055205047318611984,2018-11-18T15:33:00Z,0,0,,,
x80094297,DeionSanders,2018-11-10T21:20:59Z,x1061368144399339522,38,7,God bless u all and it was a pleasure meeting u and your parents. Be thankful u have parents like u do. #Truth https://t.co/zKrwUeFtX2,2,0.044444444444444446,2018-11-18T15:33:00Z,0,0,,,
x80094297,DeionSanders,2018-11-11T02:49:35Z,x1061450840500781057,111,15,Be Confident believe in You! @_TruthSports https://t.co/ZkiBDdrJ1T,3,0.023809523809523808,2018-11-18T15:33:00Z,0,0,,,
x80094297,DeionSanders,2018-11-11T02:50:03Z,x1061450957467369473,2,1,@_TruthSports https://t.co/kb0Dd8i0bL,0,0,2018-11-18T15:33:00Z,0,0,,,
x80094297,DeionSanders,2018-11-11T02:51:33Z,x1061451332899495937,43,8,I love this man Kevin Mathis @fella23 to life. It wouldn't be TRUTH if it weren't for this man a few wonderful loving others. #Truth @_TruthSports https://t.co/Gu4oVKstG1,3,0.058823529411764705,2018-11-18T15:33:00Z,0,0,,,
x80094297,DeionSanders,2018-11-11T02:52:10Z,x1061451487451234304,2,0,@_TruthSports Champions https://t.co/0Z7T66anAh,0,0,2018-11-18T15:33:00Z,0,0,,,
x80094297,DeionSanders,2018-11-11T02:53:21Z,x1061451788593848321,2,0,@_TruthSports Cheerleaders are so awesome and beautiful https://t.co/JMULXS9j0c,0,0,2018-11-18T15:33:00Z,0,0,,,
x80094297,DeionSanders,2018-11-11T02:54:28Z,x1061452069817798656,2,0,@_TruthSports https://t.co/HvoSVxZGsN,1,0.5,2018-11-18T15:33:00Z,0,0,,,
x80094297,DeionSanders,2018-11-11T11:33:52Z,x1061582777613725696,69,17,Amen! #Truth https://t.co/RuA9goBREI,5,0.05813953488372093,2018-11-18T15:33:00Z,0,0,,,
x80094297,DeionSanders,2018-11-11T11:34:17Z,x1061582883108859904,97,24,In Jesus name Amen! #Truth https://t.co/dyRsUcNnRx,1,0.008264462809917356,2018-11-18T15:33:00Z,0,0,,,
x80094297,DeionSanders,2018-11-11T11:34:31Z,x1061582943662100480,231,78,#Truth https://t.co/HDeTK6y5F2,5,0.016181229773462782,2018-11-18T15:33:00Z,0,0,,,
x80094297,DeionSanders,2018-11-11T13:05:24Z,x1061605815633788928,49,25,This is 100% #Truth https://t.co/kszqBdn4SV,2,0.02702702702702703,2018-11-18T15:33:00Z,0,0,,,
x80094297,DeionSanders,2018-11-11T13:14:16Z,x1061608046865117184,741,159,I pray for EVERYONE that's has crossed my paths. I thank u for whatever role u played in my advancement in getting closer to JESUS. If it had not been for u I wouldn't be where I am today. Regardless of your motives or intentions God used u in my journey. God Bless You. #Truth,19,0.021111111111111112,2018-11-18T15:33:00Z,0,0,,,
x80094297,DeionSanders,2018-11-11T13:17:00Z,x1061608733372047360,210,40,God has shown me so much about me in the last several months. He's reached inside of me and showed me what was inside hidden of me for years. Everything u need I'm telling u it's already inside of u. #Truth #Push #Birthyourdreams #BirthyourTruth,9,0.036,2018-11-18T15:33:00Z,0,0,,,
x80094297,DeionSanders,2018-11-11T13:26:43Z,x1061611179423006720,32,7,Don't blame others. What is for u 8d for u and nobody can stop it. Pray for that part of u that's incomplete and ask God to give u strength &amp; guidance in that area because that may be the thing that's holding u back. It's about u not others. #Truth https://t.co/PS6FwltXn8,2,0.05128205128205128,2018-11-18T15:33:00Z,0,0,,,
x80094297,DeionSanders,2018-11-11T19:41:17Z,x1061705440776531968,196,39,The @nyjets have fallen and they can't get up. #Truth @nflnetwork #GamedayPrime,10,0.0425531914893617,2018-11-18T15:33:00Z,0,0,,,
x80094297,DeionSanders,2018-11-11T19:45:34Z,x1061706517982769152,4,1,"@AtlantaFalcons look like they look,@Chiefs are real,@Jaguars tripping,@Redskins playing down to the @Buccaneers level,@Patriots gonna wait until Brady pulls off a miracle and @ChicagoBears doing what they're supposed to do. #Truth @nflnetwork #GamedayPrime",2,0.4,2018-11-18T15:33:00Z,0,0,,,
x80094297,DeionSanders,2018-11-11T19:46:58Z,x1061706871210356737,117,13,I'm posting this everyday for at least a week. https://t.co/EAJ4LQk7Nr,6,0.046153846153846156,2018-11-18T15:33:00Z,0,0,,,
x80094297,DeionSanders,2018-11-11T21:36:55Z,x1061734540794781696,13,3,@WoodDro52 Got the call! @nflnetwork @Titans #GamedayPrime #Truth https://t.co/cZTWMcRMzL,1,0.0625,2018-11-18T15:33:00Z,0,0,,,
x80094297,DeionSanders,2018-11-11T21:47:14Z,x1061737138633330688,1119,386,"I love the @AtlantaFalcons with all my heart but I must take my mental &amp; physical health into consideration so I'm placing a restraining order on myself vs them. I can't watch,see,talk or have any thoughts of the FALCONS. It hurts to much. #Truth #GamedayPrime @nflnetwork",112,0.07441860465116279,2018-11-18T15:33:00Z,0,0,,,
x80094297,DeionSanders,2018-11-12T00:45:21Z,x1061781964556910593,175,20,Naw Yo mama told me to call on her cell.!#GamedayPrime @nflnetwork https://t.co/UncoBETc3m,39,0.2,2018-11-18T15:33:00Z,0,0,,,
x80094297,DeionSanders,2018-11-12T01:23:42Z,x1061791613624582144,39,6,Andrew Whitworth @RamsNFL Balled on and off the field this week. #GamedayPrime @nflnetwork #Truth https://t.co/90gxTBORdm,2,0.044444444444444446,2018-11-18T15:33:00Z,0,0,,,
x80094297,DeionSanders,2018-11-12T01:28:29Z,x1061792819235307520,168,65,#Truth https://t.co/xEhbXJ8srW,2,0.008583690987124463,2018-11-18T15:33:00Z,0,0,,,
x80094297,DeionSanders,2018-11-12T01:30:11Z,x1061793246886617088,50,2,Naw God is still working on me. Lolol sometimes u got to check a fool where he is. No Profanity no hate but real talk. Lolol we grew up on yo mama jokes. Let God be God and let u and I enjoy our time here. #Truth https://t.co/eDetYDRsds,3,0.057692307692307696,2018-11-18T15:33:00Z,0,0,,,
x80094297,DeionSanders,2018-11-12T17:05:41Z,x1062028670397808642,413,143,Trust God not your feelings! #Truth https://t.co/azdqf8Y2hQ,7,0.012589928057553957,2018-11-18T15:33:00Z,0,0,,,
x80094297,DeionSanders,2018-11-12T23:16:25Z,x1062121971448770560,2311,606,Pray! #Truth https://t.co/1LhyFUZrOK,25,0.008570449091532397,2018-11-18T15:33:00Z,0,0,,,
x80094297,DeionSanders,2018-11-13T01:23:41Z,x1062153995429601280,131,38,https://t.co/3uxlziloeu,3,0.01775147928994083,2018-11-18T15:33:00Z,0,0,,,
x80094297,DeionSanders,2018-11-13T13:40:52Z,x1062339514432212992,165,58,Almost everyone wants what's easily attained or convenient because it presents us with NO challenges right off but we don't understand it will never stretch or satisfy our appetites. #Truth,1,0.004484304932735426,2018-11-18T15:33:00Z,0,0,,,
x80094297,DeionSanders,2018-11-13T13:55:23Z,x1062343169633869825,2656,461,What Head Coach of the @Bengals Marvin Lewis did for Hue Jackson recently fired Head Coach of the @Browns appointing him to his staff is how BROTHERS supposed to take care of one another. Much love forever Coach Lewis! #Truth,101,0.032402951555983314,2018-11-18T15:33:00Z,0,0,,,
x80094297,DeionSanders,2018-11-13T13:59:50Z,x1062344286895857666,16,4,@Bengals this is how a brother is supposed to take care of another brother. God bless u coach Marvin Lewis #Truth https://t.co/NJW61SXdL8,1,0.05,2018-11-18T15:33:00Z,0,0,,,
x80094297,DeionSanders,2018-11-14T03:42:29Z,x1062551313995780096,89,21,You need to understand how to Balance your life or your life will consistently be off Balance. #THINKABOUTTHAT #Truth @omarjahwar,4,0.03636363636363636,2018-11-18T15:33:00Z,0,0,,,
x80094297,DeionSanders,2018-11-14T14:01:24Z,x1062707072247185409,496,158,"We gots to get over yesterday,get with today and prepare for tomorrow. Life goes on baby! Everyone gets the same 24 hours and what u do with yours is on you! #Truth",13,0.019877675840978593,2018-11-18T15:33:00Z,0,0,,,
x80094297,DeionSanders,2018-11-14T14:17:39Z,x1062711159269310467,102,34,Ladies and Gentlemen that Loves to Love Unconditionally this is for you. I just need u to #Truth after u read this please. #Truth @omarjahwar https://t.co/ZmN7VVe43P,16,0.11764705882352941,2018-11-18T15:33:00Z,0,0,,,
x80094297,DeionSanders,2018-11-14T18:15:21Z,x1062770979267600386,88,33,Yes Lawd help me Grow &amp; Go. #Truth https://t.co/2UcSGU6nu6,2,0.01652892561983471,2018-11-18T15:33:00Z,0,0,,,
x80094297,DeionSanders,2018-11-14T18:18:41Z,x1062771817155313666,84,32,Your Yesterday has prepared you for today. Your today will shape &amp; established your Tomorrow and your Tomorrow ain't here yet so focus on Today. #Truth,1,0.008620689655172414,2018-11-18T15:33:00Z,0,0,,,
x80094297,DeionSanders,2018-11-14T18:19:37Z,x1062772055127539712,45,21,The simple things that we should do are the hardest things that never get done. #Truth,5,0.07575757575757576,2018-11-18T15:33:00Z,0,0,,,
x80094297,DeionSanders,2018-11-14T18:20:45Z,x1062772339388137473,52,25,When you learn to control you those people that held your remote control will try their best to flip u over and check your batteries. #TRUTH,5,0.06493506493506493,2018-11-18T15:33:00Z,0,0,,,
x80094297,DeionSanders,2018-11-14T18:26:16Z,x1062773727262314496,44,6,"Back when I thought I had game playing foolishly with people,places and things i didn't realize the devil was the head coach and I was his highest paid fool.  #Truth @omarjahwar",5,0.1,2018-11-18T15:33:00Z,0,0,,,
x80094297,DeionSanders,2018-11-14T18:46:56Z,x1062778928711036933,115,30,What's more important to you? How u look to others or How u look to you? #thinkaboutthat #Truth,14,0.09655172413793103,2018-11-18T15:33:00Z,0,0,,,
x80094297,DeionSanders,2018-11-14T23:29:07Z,x1062849941993705472,17,2,I'm Jumping off today with this same passion. I  Use to tell the defense when I get a pick just Lay down so PRIME could see. #Truth @49ers @nfl nflnetwork #gamedayprime #21reasons https://t.co/WD6LF4QrAl,3,0.15789473684210525,2018-11-18T15:33:00Z,0,0,,,
x80094297,DeionSanders,2018-11-14T23:29:19Z,x1062849993114091522,31,6,I ain’t playing this week! The Devil is a lie. You don't cut PRIME! You don't try to injure these money makers when I got my Mama-neem on my back and the whole hood look up to and out for… https://t.co/Su3uzmzG0S,1,0.02702702702702703,2018-11-18T15:33:00Z,0,0,,,
x80094297,DeionSanders,2018-11-15T01:05:24Z,x1062874170801958913,32,8,They guys from @Jaguars said Hi https://t.co/PZNXxKBzi8,13,0.325,2018-11-18T15:33:00Z,0,0,,,
x80094297,DeionSanders,2018-11-15T01:06:03Z,x1062874334161760257,80,25,I smile and I mean it! #Truth,4,0.0380952380952381,2018-11-18T15:33:00Z,0,0,,,
x80094297,DeionSanders,2018-11-15T04:55:54Z,x1062932179615805441,471,185,Please Believe that.... https://t.co/6VJsEpYmhT,13,0.019817073170731708,2018-11-18T15:33:00Z,0,0,,,
x80094297,DeionSanders,2018-11-15T07:31:14Z,x1062971269291765760,52,15,The Lessons shouldn't be Stressing the Lessons should be Blessings! #thinkaboutthat #Truth @omarjahwar,5,0.07462686567164178,2018-11-18T15:33:00Z,0,0,,,
x80094297,DeionSanders,2018-11-15T07:36:41Z,x1062972642439745536,127,16,"Lord let me continue to hear u,see u,touch u,feel u,think like u,speak the words u would speak,do the things u do and live the way u would have me to live. Lord I thank u for who u are to me. I say these things teary eyed and Peace. #Truth @omarjahwar",6,0.04195804195804196,2018-11-18T15:33:00Z,0,0,,,
x80094297,DeionSanders,2018-11-15T07:39:46Z,x1062973416838377473,54,9,"@rolandsmartin Happy Birthday to my brother &amp; my friend. Thank u for standing in the gap for us all man. You've never been shy or afraid to allow the Truth to be seen,heard and recognized as the TRUTH. #Godbless",1,0.015873015873015872,2018-11-18T15:33:00Z,0,0,,,
x80094297,DeionSanders,2018-11-15T15:22:05Z,x1063089762809139204,168,59,"The week is almost over but did u ACCOMPLISH anything? Did u bless anyone,encourage anyone, motivate anymore,sacrifice for anyone or helped anyone without expecting reciprocation. Let's finish the week strong! #Truth",2,0.00881057268722467,2018-11-18T15:33:00Z,0,0,,,
x80094297,DeionSanders,2018-11-15T15:44:45Z,x1063095468954136577,129,51,It's time u get serious. It's time you stop wasting time. It's time you separate yourself from ALL DISTRACTIONS because you never know. #Truth https://t.co/horj7QzsmM,7,0.03888888888888889,2018-11-18T15:33:00Z,0,0,,,
x80094297,DeionSanders,2018-11-16T00:56:11Z,x1063234239951441920,2498,857,#Truth https://t.co/bWzIS3LWSM,39,0.011624441132637855,2018-11-18T15:33:00Z,0,0,,,
x80094297,DeionSanders,2018-11-16T05:22:32Z,x1063301269421473794,136,19,Read PROVERBS 15 In the Message Bible. Google it and read the whole chapter please. #Truth,10,0.06451612903225806,2018-11-18T15:33:00Z,0,0,,,
x80094297,DeionSanders,2018-11-16T13:51:18Z,x1063429303080226816,258,53,Life seems as tho it's only but for a moment. Please try to Live the life that God wants u to live and not to life u want to live. Those are 2 separate lives which are counter productive. Living for God is purposeful &amp; live for u is a chasing after the wind. #Truth,4,0.012861736334405145,2018-11-18T15:33:00Z,0,0,,,
x80094297,DeionSanders,2018-11-16T14:35:36Z,x1063440451896786946,7,1,@JalenRose u said before the dentist and before the dermatologist.  Lololololol,1,0.125,2018-11-18T15:33:00Z,0,0,,,
