user_id,user,created_at,status_id,favorite_count,retweet_count,text,reply_count,ratio,ratio_inv,timestamp_scrape,considered,posted,status_id_post,text_post,timestamp_post,timestamp_posted
x105211981,TonyDungy,2018-11-20T04:44:59Z,x1064741370257178624,84,7,Yes when you drop an interception the offense usually makes you pay for it. https://t.co/UCH4spHyxe,6,0.06593406593406594,,2018-11-20T17:16:00Z,0,0,"","",,
x22159122,TonyReali,2018-11-20T04:43:27Z,x1064740984376999936,83,7,SCORIGAMI!  GORLAMI! https://t.co/qA9vVk9U6i,5,0.05555555555555555,,2018-11-20T17:16:00Z,0,0,"","",,
x106592799,treykerby,2018-11-20T04:26:57Z,x1064736832875884544,42,1,Tfw you Instagram one of your tweets https://t.co/5HKem6PGJa,0,0,,2018-11-20T17:16:00Z,0,0,"","",,
x30793542,TroyAikman,2018-11-20T00:56:26Z,x1064683852763996160,136,4,#CmonMan,9,0.06428571428571428,,2018-11-20T17:16:00Z,0,0,"","",,
x235700566,WaltHickey,2018-11-20T05:03:51Z,x1064746119308152833,14,0,how does one rewatch a football game,2,0.14285714285714285,,2018-11-20T17:16:00Z,0,0,"","",,
x40891771,WhitlockJason,2018-11-20T23:14:33Z,x1065020603688640512,114,10,"That's what the media told you. LT, White, Deion and Ray Lewis all on the same level. I'd probably give a slight edge to White. Reggie was a problem with no solution. https://t.co/KIINSlZiuI",103,0.8306451612903226,,2018-11-21T15:30:00Z,0,0,"","",,
x193095044,WindhorstESPN,2018-11-15T21:12:53Z,x1063178044238688256,172,24,"NBA is hiring 5 new full-time officials, including 2 women who made their debuts earlier this season https://t.co/mA95wkZpsH",14,0.07142857142857142,14,2018-11-18T10:23:00Z,0,0,"","",,
x31447081,wingoz,2018-11-20T11:10:06Z,x1064838289226702848,623,130,"Folks, Don't kid yourselves: This is EXACTLY what the NFL wants:

Most Total Pts Through 11 Weeks – NFL History
2018     7,791
2013     7,581
2016     7,390

Most Total TD Through 11 Weeks – NFL History
2018     895
2013     844
2014     836

Welcome to the future",130,0.17264276228419656,,2018-11-20T17:16:00Z,0,0,"","",,
x50323173,wojespn,2018-11-20T00:28:07Z,x1064676730676355074,891,268,ESPN story on Wizards fining All-Star John Wall for tirade on coach Scott Brooks. https://t.co/watd10LwWC,76,0.06557377049180328,,2018-11-20T17:16:00Z,0,0,"","",,
x24897626,WorldWideWob,2018-11-20T04:45:49Z,x1064741581037682688,15,0,"@KerithBurke one day, i dont know when or how -- Wobith Burke",2,0.13333333333333333,,2018-11-20T17:16:00Z,0,0,"","",,
x23378774,ZachLowe_NBA,2018-11-20T02:08:36Z,x1064702017195712512,1804,166,"Kemba rising up the ""gains even more entertainment value"" in person list of NBA stars. Electric performance here in Charlotte.",33,0.016751269035532996,,2018-11-20T17:16:00Z,0,0,"","",,
